2024-03-18 12:38:07,700 INFO  Logger.cs: 70 - 
2024-03-18 12:46:23,527 INFO  ExportHelperExtension.cs: 1136 - Found 42 in a-2-1
2024-03-18 12:46:23,528 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in a-2-1
2024-03-18 12:46:23,528 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from PART1-2-4
2024-03-18 12:46:23,528 INFO  ExportHelperExtension.cs: 1136 - Found 33 in PART1-2-4
2024-03-18 12:46:23,529 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in PART1-2-4
2024-03-18 12:46:23,529 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 666-14
2024-03-18 12:46:23,529 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 666-14
2024-03-18 12:46:23,530 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 666-14
2024-03-18 12:46:23,530 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Íó²¿Á¬½Ó-1
2024-03-18 12:46:23,530 INFO  ExportHelperExtension.cs: 1136 - Found 40 in Íó²¿Á¬½Ó-1
2024-03-18 12:46:23,531 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Íó²¿Á¬½Ó-1
2024-03-18 12:46:23,531 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from hex nuts, style 1-grades ab gb-19
2024-03-18 12:46:23,531 INFO  ExportHelperExtension.cs: 1136 - Found 37 in hex nuts, style 1-grades ab gb-19
2024-03-18 12:46:23,532 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in hex nuts, style 1-grades ab gb-19
2024-03-18 12:46:23,532 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from cross recessed cheese head screws type a gb-2
2024-03-18 12:46:23,532 INFO  ExportHelperExtension.cs: 1136 - Found 45 in cross recessed cheese head screws type a gb-2
2024-03-18 12:46:23,533 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in cross recessed cheese head screws type a gb-2
2024-03-18 12:46:23,533 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from PART1-10-1
2024-03-18 12:46:23,533 INFO  ExportHelperExtension.cs: 1136 - Found 29 in PART1-10-1
2024-03-18 12:46:23,534 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in PART1-10-1
2024-03-18 12:46:23,534 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from hex nuts, style 1-grades ab gb-21
2024-03-18 12:46:23,534 INFO  ExportHelperExtension.cs: 1136 - Found 37 in hex nuts, style 1-grades ab gb-21
2024-03-18 12:46:23,535 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in hex nuts, style 1-grades ab gb-21
2024-03-18 12:46:23,535 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from PART1-2-5
2024-03-18 12:46:23,535 INFO  ExportHelperExtension.cs: 1136 - Found 33 in PART1-2-5
2024-03-18 12:46:23,535 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in PART1-2-5
2024-03-18 12:46:23,536 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from hex nuts, style 1-grades ab gb-20
2024-03-18 12:46:23,536 INFO  ExportHelperExtension.cs: 1136 - Found 37 in hex nuts, style 1-grades ab gb-20
2024-03-18 12:46:23,536 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in hex nuts, style 1-grades ab gb-20
2024-03-18 12:46:23,537 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from PART1-9-2
2024-03-18 12:46:23,537 INFO  ExportHelperExtension.cs: 1136 - Found 57 in PART1-9-2
2024-03-18 12:46:23,537 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in PART1-9-2
2024-03-18 12:46:23,538 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Ì×Í²5-1
2024-03-18 12:46:23,538 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Ì×Í²5-1
2024-03-18 12:46:23,538 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Ì×Í²5-1
2024-03-18 12:46:23,539 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from hex nuts, style 1-grades ab gb-22
2024-03-18 12:46:23,539 INFO  ExportHelperExtension.cs: 1136 - Found 37 in hex nuts, style 1-grades ab gb-22
2024-03-18 12:46:23,539 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in hex nuts, style 1-grades ab gb-22
2024-03-18 12:46:23,540 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from angular contact ball bearings gb-1
2024-03-18 12:46:23,540 INFO  ExportHelperExtension.cs: 1136 - Found 37 in angular contact ball bearings gb-1
2024-03-18 12:46:23,540 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in angular contact ball bearings gb-1
2024-03-18 12:46:23,541 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from PART1-2-6
2024-03-18 12:46:23,541 INFO  ExportHelperExtension.cs: 1136 - Found 33 in PART1-2-6
2024-03-18 12:46:23,541 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in PART1-2-6
2024-03-18 12:46:23,542 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from hex nuts, style 1-grades ab gb-23
2024-03-18 12:46:23,542 INFO  ExportHelperExtension.cs: 1136 - Found 37 in hex nuts, style 1-grades ab gb-23
2024-03-18 12:46:23,542 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in hex nuts, style 1-grades ab gb-23
2024-03-18 12:46:23,545 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Ì×Í²1-3
2024-03-18 12:46:23,567 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Ì×Í²1-3
2024-03-18 12:46:23,567 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Ì×Í²1-3
2024-03-18 12:46:23,568 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 666-20
2024-03-18 12:46:23,568 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 666-20
2024-03-18 12:46:23,568 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 666-20
2024-03-18 12:46:23,569 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from spring pin slotted heavy duty1 gb-2
2024-03-18 12:46:23,569 INFO  ExportHelperExtension.cs: 1136 - Found 37 in spring pin slotted heavy duty1 gb-2
2024-03-18 12:46:23,569 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in spring pin slotted heavy duty1 gb-2
2024-03-18 12:46:23,569 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 666-15
2024-03-18 12:46:23,569 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 666-15
2024-03-18 12:46:23,570 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 666-15
2024-03-18 12:46:23,570 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from hex nuts, style 1-grades ab gb-25
2024-03-18 12:46:23,570 INFO  ExportHelperExtension.cs: 1136 - Found 37 in hex nuts, style 1-grades ab gb-25
2024-03-18 12:46:23,571 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in hex nuts, style 1-grades ab gb-25
2024-03-18 12:46:23,571 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Ì×Í²2-2
2024-03-18 12:46:23,571 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Ì×Í²2-2
2024-03-18 12:46:23,572 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Ì×Í²2-2
2024-03-18 12:46:23,572 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from hex nuts, style 2-grades ab gb-3
2024-03-18 12:46:23,572 INFO  ExportHelperExtension.cs: 1136 - Found 44 in hex nuts, style 2-grades ab gb-3
2024-03-18 12:46:23,573 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in hex nuts, style 2-grades ab gb-3
2024-03-18 12:46:23,573 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from spring pin slotted heavy duty1 gb-3
2024-03-18 12:46:23,573 INFO  ExportHelperExtension.cs: 1136 - Found 37 in spring pin slotted heavy duty1 gb-3
2024-03-18 12:46:23,573 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in spring pin slotted heavy duty1 gb-3
2024-03-18 12:46:23,574 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Ì×Í²2-1
2024-03-18 12:46:23,574 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Ì×Í²2-1
2024-03-18 12:46:23,574 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Ì×Í²2-1
2024-03-18 12:46:23,575 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 666-17
2024-03-18 12:46:23,575 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 666-17
2024-03-18 12:46:23,575 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 666-17
2024-03-18 12:46:23,575 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from hex nuts, style 1-grades ab gb-24
2024-03-18 12:46:23,576 INFO  ExportHelperExtension.cs: 1136 - Found 37 in hex nuts, style 1-grades ab gb-24
2024-03-18 12:46:23,576 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in hex nuts, style 1-grades ab gb-24
2024-03-18 12:46:23,576 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from PDI 6621MG-2
2024-03-18 12:46:23,577 INFO  ExportHelperExtension.cs: 1136 - Found 75 in PDI 6621MG-2
2024-03-18 12:46:23,577 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in PDI 6621MG-2
2024-03-18 12:46:23,577 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from parallel pins hardening steel gb-1
2024-03-18 12:46:23,578 INFO  ExportHelperExtension.cs: 1136 - Found 30 in parallel pins hardening steel gb-1
2024-03-18 12:46:23,578 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in parallel pins hardening steel gb-1
2024-03-18 12:46:23,578 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 666-24
2024-03-18 12:46:23,579 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 666-24
2024-03-18 12:46:23,579 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 666-24
2024-03-18 12:46:23,580 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 666-16
2024-03-18 12:46:23,580 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 666-16
2024-03-18 12:46:23,580 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 666-16
2024-03-18 12:46:23,581 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 666-19
2024-03-18 12:46:23,581 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 666-19
2024-03-18 12:46:23,581 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 666-19
2024-03-18 12:46:23,581 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from PDI 6621MG-1
2024-03-18 12:46:23,582 INFO  ExportHelperExtension.cs: 1136 - Found 75 in PDI 6621MG-1
2024-03-18 12:46:23,582 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in PDI 6621MG-1
2024-03-18 12:46:23,583 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 666-18
2024-03-18 12:46:23,583 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 666-18
2024-03-18 12:46:23,583 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 666-18
2024-03-18 12:46:23,584 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ¶æÅÌ-3
2024-03-18 12:46:23,584 INFO  ExportHelperExtension.cs: 1136 - Found 41 in ¶æÅÌ-3
2024-03-18 12:46:23,584 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ¶æÅÌ-3
2024-03-18 12:46:23,585 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ¶æÅÌ-4
2024-03-18 12:46:23,585 INFO  ExportHelperExtension.cs: 1136 - Found 41 in ¶æÅÌ-4
2024-03-18 12:46:23,585 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ¶æÅÌ-4
2024-03-18 12:46:23,585 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 666-21
2024-03-18 12:46:23,586 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 666-21
2024-03-18 12:46:23,586 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 666-21
2024-03-18 12:46:23,586 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from spring pin slotted heavy duty1 gb-1
2024-03-18 12:46:23,586 INFO  ExportHelperExtension.cs: 1136 - Found 37 in spring pin slotted heavy duty1 gb-1
2024-03-18 12:46:23,587 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in spring pin slotted heavy duty1 gb-1
2024-03-18 12:46:23,587 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 666-22
2024-03-18 12:46:23,587 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 666-22
2024-03-18 12:46:23,587 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 666-22
2024-03-18 12:46:23,588 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from hex nuts, style 2-grades ab gb-1
2024-03-18 12:46:23,588 INFO  ExportHelperExtension.cs: 1136 - Found 44 in hex nuts, style 2-grades ab gb-1
2024-03-18 12:46:23,588 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in hex nuts, style 2-grades ab gb-1
2024-03-18 12:46:23,589 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 666-23
2024-03-18 12:46:23,589 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 666-23
2024-03-18 12:46:23,589 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 666-23
2024-03-18 12:46:23,590 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from c2-1
2024-03-18 12:46:23,590 INFO  ExportHelperExtension.cs: 1136 - Found 41 in c2-1
2024-03-18 12:46:23,591 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in c2-1
2024-03-18 12:46:23,591 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 666-25
2024-03-18 12:46:23,591 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 666-25
2024-03-18 12:46:23,592 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 666-25
2024-03-18 12:46:23,592 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 666-26
2024-03-18 12:46:23,592 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 666-26
2024-03-18 12:46:23,593 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 666-26
2024-03-18 12:46:23,593 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from hex nuts, style 2-grades ab gb-2
2024-03-18 12:46:23,593 INFO  ExportHelperExtension.cs: 1136 - Found 44 in hex nuts, style 2-grades ab gb-2
2024-03-18 12:46:23,594 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in hex nuts, style 2-grades ab gb-2
2024-03-18 12:46:23,594 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from hex nuts, style 2-grades ab gb-4
2024-03-18 12:46:23,594 INFO  ExportHelperExtension.cs: 1136 - Found 44 in hex nuts, style 2-grades ab gb-4
2024-03-18 12:46:23,594 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in hex nuts, style 2-grades ab gb-4
2024-03-18 12:46:23,595 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 666-27
2024-03-18 12:46:23,595 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 666-27
2024-03-18 12:46:23,595 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 666-27
2024-03-18 12:46:23,596 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from À­¸Ë2£¨198£©-1
2024-03-18 12:46:23,596 INFO  ExportHelperExtension.cs: 1136 - Found 25 in À­¸Ë2£¨198£©-1
2024-03-18 12:46:23,596 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in À­¸Ë2£¨198£©-1
2024-03-18 12:46:23,597 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ´ó±Û-1
2024-03-18 12:46:23,597 INFO  ExportHelperExtension.cs: 1136 - Found 50 in ´ó±Û-1
2024-03-18 12:46:23,598 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ´ó±Û-1
2024-03-18 12:46:23,654 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-03-18 12:46:36,903 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2024-03-18 12:46:36,908 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
